LABELS
SEPARATOR TAB
DATA
EPI4831999|NA|A/Madagascar/03839/2025|EPI_ISL_20264902|A_/_H3N2	Madagascar/03839/2025
EPI5191603|NA|A/Madagascar/00311/2026|EPI_ISL_20379682|A_/_H3N2	Madagascar/00311/2026
EPI5191554|NA|A/Madagascar/03943/2025|EPI_ISL_20379675|A_/_H3N2	Madagascar/03943/2025
EPI4832062|NA|A/Madagascar/03944/2025|EPI_ISL_20264910|A_/_H3N2	Madagascar/03944/2025
EPI4873966|NA|A/Madagascar/04015/2025|EPI_ISL_20282199|A_/_H3N2	Madagascar/04015/2025
EPI4995296|NA|A/Madagascar/04265/2025|EPI_ISL_20325356|A_/_H3N2	Madagascar/04265/2025
EPI4832070|NA|A/Madagascar/03958/2025|EPI_ISL_20264911|A_/_H3N2	Madagascar/03958/2025
EPI5191574|NA|A/Madagascar/00054/2026|EPI_ISL_20379678|A_/_H3N2	Madagascar/00054/2026
EPI5191530|NA|A/Madagascar/03745/2025|EPI_ISL_20379670|A_/_H3N2	Madagascar/03745/2025
EPI4874013|NA|A/Madagascar/04049/2025|EPI_ISL_20282205|A_/_H3N2	Madagascar/04049/2025
EPI4974756|NA|A/Madagascar/04431/2025|EPI_ISL_20316016|A_/_H3N2	Madagascar/04431/2025
EPI4873998|NA|A/Madagascar/04037/2025|EPI_ISL_20282203|A_/_H3N2	Madagascar/04037/2025
EPI4995241|NA|A/Madagascar/04178/2025|EPI_ISL_20325349|A_/_H3N2	Madagascar/04178/2025
EPI4783866|NA|A/Madagascar/02979/2025|EPI_ISL_20240052|A_/_H3N2	Madagascar/02979/2025
EPI4783926|NA|A/Madagascar/03595/2025|EPI_ISL_20240060|A_/_H3N2	Madagascar/03595/2025
EPI4783903|NA|A/Madagascar/03504/2025|EPI_ISL_20240057|A_/_H3N2	Madagascar/03504/2025
EPI4874068|NA|A/Madagascar/04103/2025|EPI_ISL_20282212|A_/_H3N2	Madagascar/04103/2025
EPI4832030|NA|A/Madagascar/03889/2025|EPI_ISL_20264906|A_/_H3N2	Madagascar/03889/2025
EPI4783939|NA|A/Madagascar/03632/2025|EPI_ISL_20240062|A_/_H3N2	Madagascar/03632/2025
EPI4783887|NA|A/Madagascar/03456/2025|EPI_ISL_20240055|A_/_H3N2	Madagascar/03456/2025
EPI4783919|NA|A/Madagascar/03579/2025|EPI_ISL_20240059|A_/_H3N2	Madagascar/03579/2025
EPI4783962|NA|A/Madagascar/03670/2025|EPI_ISL_20240065|A_/_H3N2	Madagascar/03670/2025
EPI4832038|NA|A/Madagascar/03923/2025|EPI_ISL_20264907|A_/_H3N2	Madagascar/03923/2025
EPI4783881|NA|A/Madagascar/03360/2025|EPI_ISL_20240054|A_/_H3N2	Madagascar/03360/2025
EPI4974620|NA|A/Madagascar/04147/2025|EPI_ISL_20315998|A_/_H3N2	Madagascar/04147/2025
EPI4873974|NA|A/Madagascar/04017/2025|EPI_ISL_20282200|A_/_H3N2	Madagascar/04017/2025
EPI4974741|NA|A/Madagascar/04403/2025|EPI_ISL_20316014|A_/_H3N2	Madagascar/04403/2025
EPI5191535|NA|A/Madagascar/03776/2025|EPI_ISL_20379671|A_/_H3N2	Madagascar/03776/2025
EPI5179481|NA|A/Madagascar/3495/2025|EPI_ISL_20373619|A_/_H3N2	Madagascar/3495/2025
EPI5042305|NA|A/Madagascar/04449/2025|EPI_ISL_20337079|A_/_H3N2	Madagascar/04449/2025
EPI5042358|NA|A/Madagascar/04514/2025|EPI_ISL_20337086|A_/_H3N2	Madagascar/04514/2025
EPI4874021|NA|A/Madagascar/04053/2025|EPI_ISL_20282206|A_/_H3N2	Madagascar/04053/2025
EPI5178910|NA|A/Madagascar/3607/2025|EPI_ISL_20373546|A_/_H3N2	Madagascar/3607/2025
EPI4645131|NA|A/Madagascar/2321/2025|EPI_ISL_20150130|A_/_H3N2	Madagascar/2321/2025
EPI5155772|NA|A/Madagascar/3755/2025|EPI_ISL_20367260|A_/_H3N2	Madagascar/3755/2025
EPI5179465|NA|A/Madagascar/3496/2025|EPI_ISL_20373617|A_/_H3N2	Madagascar/3496/2025
EPI5155740|NA|A/Madagascar/3751/2025|EPI_ISL_20367256|A_/_H3N2	Madagascar/3751/2025
EPI5042298|NA|A/Madagascar/04417/2025|EPI_ISL_20337078|A_/_H3N2	Madagascar/04417/2025
EPI4783969|NA|A/Madagascar/03676/2025|EPI_ISL_20240066|A_/_H3N2	Madagascar/03676/2025
EPI4995225|NA|A/Madagascar/04148/2025|EPI_ISL_20325347|A_/_H3N2	Madagascar/04148/2025
EPI5042275|NA|A/Madagascar/04371/2025|EPI_ISL_20337075|A_/_H3N2	Madagascar/04371/2025
EPI4995272|NA|A/Madagascar/04235/2025|EPI_ISL_20325353|A_/_H3N2	Madagascar/04235/2025
EPI4874060|NA|A/Madagascar/04092/2025|EPI_ISL_20282211|A_/_H3N2	Madagascar/04092/2025
EPI4874052|NA|A/Madagascar/04091/2025|EPI_ISL_20282210|A_/_H3N2	Madagascar/04091/2025
EPI4874036|NA|A/Madagascar/04088/2025|EPI_ISL_20282208|A_/_H3N2	Madagascar/04088/2025
EPI4874044|NA|A/Madagascar/04089/2025|EPI_ISL_20282209|A_/_H3N2	Madagascar/04089/2025
EPI4974658|NA|A/Madagascar/04237/2025|EPI_ISL_20316003|A_/_H3N2	Madagascar/04237/2025
EPI5042336|NA|A/Madagascar/04481/2025|EPI_ISL_20337083|A_/_H3N2	Madagascar/04481/2025
EPI4995257|NA|A/Madagascar/04223/2025|EPI_ISL_20325351|A_/_H3N2	Madagascar/04223/2025
EPI4634244|NA|A/Madagascar/02678/2025|EPI_ISL_20142008|A_/_H3N2	Madagascar/02678/2025
EPI5042328|NA|A/Madagascar/04479/2025|EPI_ISL_20337082|A_/_H3N2	Madagascar/04479/2025
EPI4634239|NA|A/Madagascar/02665/2025|EPI_ISL_20142007|A_/_H3N2	Madagascar/02665/2025
EPI4634266|NA|A/Madagascar/02725/2025|EPI_ISL_20142012|A_/_H3N2	Madagascar/02725/2025
EPI4783955|NA|A/Madagascar/03665/2025|EPI_ISL_20240064|A_/_H3N2	Madagascar/03665/2025
EPI4634297|NA|A/Madagascar/02844/2025|EPI_ISL_20142018|A_/_H3N2	Madagascar/02844/2025
EPI4974674|NA|A/Madagascar/04252/2025|EPI_ISL_20316005|A_/_H3N2	Madagascar/04252/2025
EPI4783947|NA|A/Madagascar/03636/2025|EPI_ISL_20240063|A_/_H3N2	Madagascar/03636/2025
EPI4832078|NA|A/Madagascar/03959/2025|EPI_ISL_20264912|A_/_H3N2	Madagascar/03959/2025
EPI5191568|NA|A/Madagascar/00027/2026|EPI_ISL_20379677|A_/_H3N2	Madagascar/00027/2026
EPI4974636|NA|A/Madagascar/04176/2025|EPI_ISL_20316000|A_/_H3N2	Madagascar/04176/2025
EPI4638331|NA|A/Madagascar/02374/2025|EPI_ISL_20144857|A_/_H3N2	Madagascar/02374/2025
EPI4715505|NA|A/Madagascar/02374/2025|EPI_ISL_20178558|A_/_H3N2	Madagascar/02374/2025
EPI4995211|NA|A/Madagascar/04119/2025|EPI_ISL_20325345|A_/_H3N2	Madagascar/04119/2025
EPI4873958|NA|A/Madagascar/04003/2025|EPI_ISL_20282198|A_/_H3N2	Madagascar/04003/2025
EPI4832015|NA|A/Madagascar/03867/2025|EPI_ISL_20264904|A_/_H3N2	Madagascar/03867/2025
EPI4995217|NA|A/Madagascar/04140/2025|EPI_ISL_20325346|A_/_H3N2	Madagascar/04140/2025
EPI5178871|NA|A/Madagascar/3736/2025|EPI_ISL_20373541|A_/_H3N2	Madagascar/3736/2025
EPI3520105|NA|A/Madagascar/1347/2024|EPI_ISL_19355330|A_/_H3N2	Madagascar/1347/2024
EPI3629432|NA|A/Madagascar/01969/2024|EPI_ISL_19530509|A_/_H3N2	Madagascar/01969/2024
EPI3629475|NA|A/Madagascar/02466/2024|EPI_ISL_19530515|A_/_H3N2	Madagascar/02466/2024
EPI3520237|NA|A/Madagascar/25/2024|EPI_ISL_19355347|A_/_H3N2	Madagascar/25/2024
EPI3629345|NA|A/Madagascar/00144/2024|EPI_ISL_19530494|A_/_H3N2	Madagascar/00144/2024
EPI3629483|NA|A/Madagascar/02472/2024|EPI_ISL_19530516|A_/_H3N2	Madagascar/02472/2024
EPI3629266|NA|A/Madagascar/02746/2024|EPI_ISL_19530482|A_/_H3N2	Madagascar/02746/2024
EPI4576336|NA|A/Madagascar/00258/2025|EPI_ISL_20090048|A_/_H3N2	Madagascar/00258/2025
EPI4634309|NA|A/Madagascar/74532/2025|EPI_ISL_20142030|A_/_H3N2	Madagascar/74532/2025
EPI4634291|NA|A/Madagascar/02843/2025|EPI_ISL_20142017|A_/_H3N2	Madagascar/02843/2025
EPI4634286|NA|A/Madagascar/02841/2025|EPI_ISL_20142016|A_/_H3N2	Madagascar/02841/2025
EPI3879522|NA|A/Madagascar/03919/2024|EPI_ISL_19704264|A_/_H3N2	Madagascar/03919/2024
EPI3879517|NA|A/Madagascar/03917/2024|EPI_ISL_19704263|A_/_H3N2	Madagascar/03917/2024
EPI4634249|NA|A/Madagascar/02679/2025|EPI_ISL_20142009|A_/_H3N2	Madagascar/02679/2025
EPI4638570|NA|A/Madagascar/07126/2025|EPI_ISL_20144888|A_/_H3N2	Madagascar/07126/2025
EPI4716714|NA|A/Madagascar/07126/2025|EPI_ISL_20178780|A_/_H3N2	Madagascar/07126/2025
EPI4715554|NA|A/Madagascar/01987/2025|EPI_ISL_20178565|A_/_H3N2	Madagascar/01987/2025
EPI4638606|NA|A/Madagascar/01987/2025|EPI_ISL_20144893|A_/_H3N2	Madagascar/01987/2025
EPI4638601|NA|A/Madagascar/01970/2025|EPI_ISL_20144892|A_/_H3N2	Madagascar/01970/2025
EPI4715577|NA|A/Madagascar/01970/2025|EPI_ISL_20178568|A_/_H3N2	Madagascar/01970/2025
EPI3879501|NA|A/Madagascar/03914/2024|EPI_ISL_19704261|A_/_H3N2	Madagascar/03914/2024
EPI3879509|NA|A/Madagascar/03916/2024|EPI_ISL_19704262|A_/_H3N2	Madagascar/03916/2024
EPI4645123|NA|A/Madagascar/1759/2025|EPI_ISL_20150129|A_/_H3N2	Madagascar/1759/2025
EPI4645099|NA|A/Madagascar/1994/2025|EPI_ISL_20150126|A_/_H3N2	Madagascar/1994/2025
EPI3841517|NA|A/Madagascar/03788/2024|EPI_ISL_19687178|A_/_H3N2	Madagascar/03788/2024
EPI3841595|NA|A/Madagascar/03788/2024|EPI_ISL_19687189|A_/_H3N2	Madagascar/03788/2024
EPI3629245|NA|A/Madagascar/02491/2024|EPI_ISL_19530479|A_/_H3N2	Madagascar/02491/2024
EPI3629274|NA|A/Madagascar/02789/2024|EPI_ISL_19530483|A_/_H3N2	Madagascar/02789/2024
EPI3840308|NA|A/Madagascar/03198/2024|EPI_ISL_19687011|A_/_H3N2	Madagascar/03198/2024
EPI3629300|NA|A/Madagascar/02845/2024|EPI_ISL_19530487|A_/_H3N2	Madagascar/02845/2024
EPI3629320|NA|A/Madagascar/02937/2024|EPI_ISL_19530490|A_/_H3N2	Madagascar/02937/2024
EPI3840279|NA|A/Madagascar/03189/2024|EPI_ISL_19687008|A_/_H3N2	Madagascar/03189/2024
EPI3839990|NA|A/Madagascar/03189/2024|EPI_ISL_19686969|A_/_H3N2	Madagascar/03189/2024
EPI3520072|NA|A/Madagascar/205/2024|EPI_ISL_19355326|A_/_H3N2	Madagascar/205/2024
EPI3520055|NA|A/Madagascar/182/2024|EPI_ISL_19355324|A_/_H3N2	Madagascar/182/2024
EPI3520088|NA|A/Madagascar/105/2024|EPI_ISL_19355328|A_/_H3N2	Madagascar/105/2024
EPI3519886|NA|A/Madagascar/50000/2024|EPI_ISL_19355302|A_/_H3N2	Madagascar/50000/2024
EPI3520229|NA|A/Madagascar/495/2024|EPI_ISL_19355346|A_/_H3N2	Madagascar/495/2024
EPI3519898|NA|A/Madagascar/51/2024|EPI_ISL_19355304|A_/_H3N2	Madagascar/51/2024
EPI3519948|NA|A/Madagascar/747/2024|EPI_ISL_19355310|A_/_H3N2	Madagascar/747/2024
EPI3629372|NA|A/Madagascar/01225/2024|EPI_ISL_19530498|A_/_H3N2	Madagascar/01225/2024
EPI3520122|NA|A/Madagascar/1225/2024|EPI_ISL_19355332|A_/_H3N2	Madagascar/1225/2024
EPI3520219|NA|A/Madagascar/648/2024|EPI_ISL_19355344|A_/_H3N2	Madagascar/648/2024
EPI3520139|NA|A/Madagascar/141/2024|EPI_ISL_19355334|A_/_H3N2	Madagascar/141/2024
EPI3519829|NA|A/Madagascar/216/2024|EPI_ISL_19355294|A_/_H3N2	Madagascar/216/2024
EPI3520007|NA|A/Madagascar/1282/2024|EPI_ISL_19355318|A_/_H3N2	Madagascar/1282/2024
EPI3629224|NA|A/Madagascar/01281/2024|EPI_ISL_19530476|A_/_H3N2	Madagascar/01281/2024
EPI3629340|NA|A/Madagascar/00143/2024|EPI_ISL_19530493|A_/_H3N2	Madagascar/00143/2024
EPI3629232|NA|A/Madagascar/01487/2024|EPI_ISL_19530477|A_/_H3N2	Madagascar/01487/2024
EPI3629513|NA|A/Madagascar/02560/2024|EPI_ISL_19530520|A_/_H3N2	Madagascar/02560/2024
EPI3527993|NA|A/Madagascar/01250/2024|EPI_ISL_19372413|A_/_H3N2	Madagascar/01250/2024
EPI3520203|NA|A/Madagascar/1249/2024|EPI_ISL_19355342|A_/_H3N2	Madagascar/1249/2024
EPI3629365|NA|A/Madagascar/00863/2024|EPI_ISL_19530497|A_/_H3N2	Madagascar/00863/2024
EPI3629352|NA|A/Madagascar/00215/2024|EPI_ISL_19530495|A_/_H3N2	Madagascar/00215/2024
EPI3629357|NA|A/Madagascar/00272/2024|EPI_ISL_19530496|A_/_H3N2	Madagascar/00272/2024
